Symbol,Name,TopPick_Rank,Passed,Score,Grade,Price,MCap_Cr,PE,PEG,ROE_%,ROCE_%,OPM_%,DebtEquity,PromoterHold_%,Pledge_%,SalesGr3Y_%,ProfitGr3Y_%,FCF_Cr,SL,Target_1Y,Target_3Y,Target_5Y,52W_High,52W_Low,Dist_52H_%,Range_Pos_%,Tech_Signal,Momentum,Entry_Quality,FailReasons
MEESHO,Meesho Ltd,,False,6,FAIL,183.0,84184.0,,,-42.3,-35.6,,0.01,16.57,,30.1,,-3628.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-42.3(need >20.0) | ROCE%:-35.6(need >20.0) | ProfG3Y%:N/A | Prom%:16.57(need >40.0)
NLCINDIA,NLC India Ltd,,False,6,FAIL,348.0,48193.0,13.7,0.36,17.5,10.4,,1.3,72.2,,2.7,38.3,-2383.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.5(need >20.0) | ROCE%:10.4(need >20.0) | SalesG3Y%:2.7(need >12.0) | D/E:1.3(need <0.75)
NTPC,NTPC Ltd,,False,6,FAIL,387.0,375164.0,13.9,0.81,14.0,8.33,,1.33,51.1,,2.1,17.2,13324.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.0(need >20.0) | ROCE%:8.33(need >20.0) | SalesG3Y%:2.1(need >12.0) | D/E:1.33(need <0.75)
ONESOURCE,OneSource Specialty Pharma Ltd,,False,6,FAIL,1825.0,20918.0,,,-1.09,0.57,,0.26,30.48,,231.6,,-486.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-1.09(need >20.0) | ROCE%:0.57(need >20.0) | ProfG3Y%:N/A | Prom%:30.48(need >40.0)
POLICYBZR,PB Fintech Ltd,,False,6,FAIL,1702.0,78774.0,118.0,,9.75,10.3,,0.05,,,38.5,,255.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.75(need >20.0) | ROCE%:10.3(need >20.0) | ProfG3Y%:N/A | Prom%:N/A
PTCIL,PTC Industries Ltd,,False,6,FAIL,16191.0,24274.0,364.0,10.0,6.07,7.74,,0.13,59.72,,31.6,36.4,-488.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.07(need >20.0) | ROCE%:7.74(need >20.0) | FCF:-488.0(need>0)
PPLPHARMA,Piramal Pharma Ltd,,False,6,FAIL,173.0,22968.0,,,-3.58,2.69,,0.7,34.85,,7.8,-52.2,827.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-3.58(need >20.0) | ROCE%:2.69(need >20.0) | SalesG3Y%:7.8(need >12.0) | ProfG3Y%:-52.2(need >12.0)
POONAWALLA,Poonawalla Fincorp Ltd,,False,6,FAIL,383.0,33703.0,62.2,4.75,5.85,7.5,,4.68,59.03,,46.1,13.1,-23126.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:5.85(need >20.0) | ROCE%:7.5(need >20.0) | D/E:4.68(need <0.75) | FCF:-23126.0(need>0)
RBLBANK,RBL Bank Ltd,,False,6,FAIL,345.0,21360.0,24.3,,5.46,5.81,,1.01,,,14.0,-1.5,7353.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:5.46(need >20.0) | ROCE%:5.81(need >20.0) | ProfG3Y%:-1.5(need >12.0) | D/E:1.01(need <0.75)
RVNL,Rail Vikas Nigam Ltd,,False,6,FAIL,245.0,51177.0,58.5,,9.02,10.8,,0.49,72.84,,0.2,-13.4,-952.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.02(need >20.0) | ROCE%:10.8(need >20.0) | SalesG3Y%:0.2(need >12.0) | ProfG3Y%:-13.4(need >12.0)
RELIANCE,Reliance Industries Ltd,,False,6,FAIL,1321.0,1787919.0,22.1,2.48,9.25,10.5,,0.44,50.0,,6.5,8.9,91024.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.25(need >20.0) | ROCE%:10.5(need >20.0) | SalesG3Y%:6.5(need >12.0) | ProfG3Y%:8.9(need >12.0)
RPOWER,Reliance Power Ltd,,False,6,FAIL,27.6,11431.0,,,-0.91,6.1,,0.92,24.98,,0.5,38.7,2612.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-0.91(need >20.0) | ROCE%:6.1(need >20.0) | SalesG3Y%:0.5(need >12.0) | D/E:0.92(need <0.75)
SJVN,SJVN Ltd,,False,6,FAIL,75.2,29536.0,46.0,,4.53,5.93,,2.03,81.85,,15.5,-22.1,-1621.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:4.53(need >20.0) | ROCE%:5.93(need >20.0) | ProfG3Y%:-22.1(need >12.0) | D/E:2.03(need <0.75)
SHREECEM,Shree Cement Ltd,,False,6,FAIL,25275.0,91194.0,52.3,4.63,7.78,10.5,,0.08,62.56,,5.5,11.3,54.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.78(need >20.0) | ROCE%:10.5(need >20.0) | SalesG3Y%:5.5(need >12.0) | ProfG3Y%:11.3(need >12.0)
SIGNATURE,SignatureGlobal India Ltd,,False,6,FAIL,853.0,11981.0,334.0,,2.79,2.6,,1.61,69.63,,18.7,,604.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:2.79(need >20.0) | ROCE%:2.6(need >20.0) | ProfG3Y%:N/A | D/E:1.61(need <0.75)
SONACOMS,Sona BLW Precision Forgings Lt,,False,6,FAIL,607.0,37785.0,55.7,3.32,11.8,14.8,,0.07,28.01,,18.5,16.8,-912.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.8(need >20.0) | ROCE%:14.8(need >20.0) | Prom%:28.01(need >40.0) | FCF:-912.0(need>0)
SWIGGY,Swiggy Ltd,,False,6,FAIL,258.0,71188.0,,,-29.0,-24.1,,0.14,,,40.8,,-7881.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-29.0(need >20.0) | ROCE%:-24.1(need >20.0) | ProfG3Y%:N/A | Prom%:N/A
TATACAP,Tata Capital Ltd,,False,6,FAIL,306.0,129851.0,26.6,1.45,12.3,8.58,,5.15,85.41,,32.3,18.4,-37698.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.3(need >20.0) | ROCE%:8.58(need >20.0) | D/E:5.15(need <0.75) | FCF:-37698.0(need>0)
TATACHEM,Tata Chemicals Ltd,,False,6,FAIL,758.0,19311.0,,,-0.92,3.64,,0.38,37.98,,-4.6,-34.9,460.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-0.92(need >20.0) | ROCE%:3.64(need >20.0) | SalesG3Y%:-4.6(need >12.0) | ProfG3Y%:-34.9(need >12.0)
TMPV,Tata Motors Passenger Vehicles,,False,6,FAIL,394.0,145051.0,22.8,0.11,5.58,2.73,,0.71,42.56,,-1.0,213.2,-11769.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:5.58(need >20.0) | ROCE%:2.73(need >20.0) | SalesG3Y%:-1.0(need >12.0) | FCF:-11769.0(need>0)
TEJASNET,Tejas Networks Ltd,,False,6,FAIL,520.0,9255.0,,,-26.8,-14.6,,1.43,53.4,,6.2,44.9,-629.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-26.8(need >20.0) | ROCE%:-14.6(need >20.0) | SalesG3Y%:6.2(need >12.0) | D/E:1.43(need <0.75)
NIACL,New India Assurance Company Lt,,False,6,FAIL,157.0,25943.0,18.4,1.75,4.44,3.87,,0.0,85.44,,6.7,10.5,-2697.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:4.44(need >20.0) | ROCE%:3.87(need >20.0) | SalesG3Y%:6.7(need >12.0) | ProfG3Y%:10.5(need >12.0)
THERMAX,Thermax Ltd,,False,6,FAIL,4983.0,59372.0,87.7,5.19,12.9,14.9,,0.42,61.99,,9.7,16.9,-45.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.9(need >20.0) | ROCE%:14.9(need >20.0) | SalesG3Y%:9.7(need >12.0) | FCF:-45.0(need>0)
TITAGARH,Titagarh Rail Systems Ltd,,False,6,FAIL,826.0,11126.0,60.9,4.76,11.8,16.6,,0.25,40.46,,6.1,12.8,-676.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.8(need >20.0) | ROCE%:16.6(need >20.0) | SalesG3Y%:6.1(need >12.0) | FCF:-676.0(need>0)
TIINDIA,Tube Investments of India Ltd,,False,6,FAIL,3141.0,60806.0,92.3,,9.91,17.0,,0.1,44.05,,15.1,-5.5,-2792.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.91(need >20.0) | ROCE%:17.0(need >20.0) | ProfG3Y%:-5.5(need >12.0) | FCF:-2792.0(need>0)
UNIONBANK,Union Bank of India,,False,6,FAIL,168.0,128153.0,6.6,0.21,15.7,6.3,,0.58,74.76,,9.6,31.7,-42873.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.7(need >20.0) | ROCE%:6.3(need >20.0) | SalesG3Y%:9.6(need >12.0) | FCF:-42873.0(need>0)
URBANCO,Urban Company Ltd,,False,6,FAIL,120.0,18511.0,,,-11.9,-7.75,,0.06,19.02,,34.7,,-377.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-11.9(need >20.0) | ROCE%:-7.75(need >20.0) | ProfG3Y%:N/A | Prom%:19.02(need >40.0)
VTL,Vardhman Textiles Ltd,,False,6,FAIL,577.0,16696.0,22.4,,7.3,8.86,,0.18,65.09,,-0.9,-2.2,-408.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.3(need >20.0) | ROCE%:8.86(need >20.0) | SalesG3Y%:-0.9(need >12.0) | ProfG3Y%:-2.2(need >12.0)
WELSPUNLIV,Welspun Living Ltd,,False,6,FAIL,138.0,13233.0,60.8,38.0,4.47,6.25,,0.47,66.24,,5.1,1.6,827.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:4.47(need >20.0) | ROCE%:6.25(need >20.0) | SalesG3Y%:5.1(need >12.0) | ProfG3Y%:1.6(need >12.0)
WOCKPHARMA,Wockhardt Ltd,,False,6,FAIL,2031.0,33009.0,116.0,,6.11,7.55,,0.45,49.09,,8.4,-21.6,149.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.11(need >20.0) | ROCE%:7.55(need >20.0) | SalesG3Y%:8.4(need >12.0) | ProfG3Y%:-21.6(need >12.0)
YESBANK,Yes Bank Ltd,,False,6,FAIL,23.2,72658.0,20.7,0.3,7.1,5.98,,1.28,0.0,,10.0,68.4,16246.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.1(need >20.0) | ROCE%:5.98(need >20.0) | SalesG3Y%:10.0(need >12.0) | D/E:1.28(need <0.75)
AARTIIND,Aarti Industries Ltd,,False,5,FAIL,475.0,17223.0,41.8,,7.13,6.85,,0.83,42.09,,7.8,-8.4,-366.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.13(need >20.0) | ROCE%:6.85(need >20.0) | SalesG3Y%:7.8(need >12.0) | ProfG3Y%:-8.4(need >12.0)
ADANIENSOL,Adani Energy Solutions Ltd,,False,5,FAIL,1513.0,181790.0,79.6,3.43,9.61,9.71,,1.93,72.72,,27.6,23.2,-3086.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.61(need >20.0) | ROCE%:9.71(need >20.0) | D/E:1.93(need <0.75) | FCF:-3086.0(need>0)
ADANIPOWER,Adani Power Ltd,,False,5,FAIL,243.0,469332.0,36.6,5.63,21.2,17.3,,0.84,74.96,,11.8,6.5,-5947.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:17.3(need >20.0) | SalesG3Y%:11.8(need >12.0) | ProfG3Y%:6.5(need >12.0) | D/E:0.84(need <0.75)
ABFRL,Aditya Birla Fashion & Retail ,,False,5,FAIL,64.6,7886.0,,,-11.7,-3.07,,1.06,46.61,,-13.0,,-106.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-11.7(need >20.0) | ROCE%:-3.07(need >20.0) | SalesG3Y%:-13.0(need >12.0) | ProfG3Y%:N/A
ARE&M,Amara Raja Energy & Mobility L,,False,5,FAIL,886.0,16218.0,22.9,3.27,9.15,12.3,,0.05,32.86,,10.0,7.0,194.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.15(need >20.0) | ROCE%:12.3(need >20.0) | SalesG3Y%:10.0(need >12.0) | ProfG3Y%:7.0(need >12.0)
DMART,Avenue Supermarts Ltd,,False,5,FAIL,4054.0,264420.0,89.0,11.56,13.0,17.2,,0.1,74.51,,17.1,7.7,-740.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.0(need >20.0) | ROCE%:17.2(need >20.0) | ProfG3Y%:7.7(need >12.0) | FCF:-740.0(need>0)
AXISBANK,Axis Bank Ltd,,False,5,FAIL,1287.0,400082.0,15.2,0.44,13.2,6.24,,1.31,8.14,,14.9,34.5,-54554.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.2(need >20.0) | ROCE%:6.24(need >20.0) | D/E:1.31(need <0.75) | Prom%:8.14(need >40.0)
BEML,BEML Ltd,,False,5,FAIL,1722.0,14346.0,101.0,,4.86,7.71,,0.11,54.03,,3.7,-3.7,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:4.86(need >20.0) | ROCE%:7.71(need >20.0) | SalesG3Y%:3.7(need >12.0) | ProfG3Y%:-3.7(need >12.0)
BALKRISIND,Balkrishna Industries Ltd,,False,5,FAIL,2206.0,42636.0,34.3,6.12,11.6,12.4,,0.38,58.3,,3.5,5.6,-274.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.6(need >20.0) | ROCE%:12.4(need >20.0) | SalesG3Y%:3.5(need >12.0) | ProfG3Y%:5.6(need >12.0)
BALRAMCHIN,Balrampur Chini Mills Ltd,,False,5,FAIL,515.0,10396.0,27.5,2.75,9.54,9.28,,0.77,42.86,,10.4,10.0,-348.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.54(need >20.0) | ROCE%:9.28(need >20.0) | SalesG3Y%:10.4(need >12.0) | ProfG3Y%:10.0(need >12.0)
BATAINDIA,Bata India Ltd,,False,5,FAIL,669.0,8598.0,51.9,,10.5,12.2,,0.87,50.16,,0.6,-25.4,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.5(need >20.0) | ROCE%:12.2(need >20.0) | SalesG3Y%:0.6(need >12.0) | ProfG3Y%:-25.4(need >12.0)
CESC,CESC Ltd,,False,5,FAIL,182.0,24137.0,15.6,3.12,12.6,10.6,,1.73,52.11,,9.2,5.0,822.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.6(need >20.0) | ROCE%:10.6(need >20.0) | SalesG3Y%:9.2(need >12.0) | ProfG3Y%:5.0(need >12.0)
CIPLA,Cipla Ltd,,False,5,FAIL,1401.0,113173.0,27.8,2.55,12.4,16.6,,0.02,29.22,,7.4,10.9,1614.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.4(need >20.0) | ROCE%:16.6(need >20.0) | SalesG3Y%:7.4(need >12.0) | ProfG3Y%:10.9(need >12.0)
CONCORDBIO,Concord Biotech Ltd,,False,5,FAIL,1051.0,10997.0,41.8,16.08,13.8,18.2,,0.0,44.08,,7.3,2.6,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.8(need >20.0) | ROCE%:18.2(need >20.0) | SalesG3Y%:7.3(need >12.0) | ProfG3Y%:2.6(need >12.0)
DALBHARAT,Dalmia Bharat Ltd,,False,5,FAIL,1748.0,32790.0,28.3,11.79,6.56,8.03,,0.41,55.84,,3.0,2.4,-745.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.56(need >20.0) | ROCE%:8.03(need >20.0) | SalesG3Y%:3.0(need >12.0) | ProfG3Y%:2.4(need >12.0)
DEEPAKFERT,Deepak Fertilisers & Petrochem,,False,5,FAIL,1410.0,17801.0,24.1,,11.3,11.6,,0.83,45.63,,0.6,-15.4,-1353.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.3(need >20.0) | ROCE%:11.6(need >20.0) | SalesG3Y%:0.6(need >12.0) | ProfG3Y%:-15.4(need >12.0)
ETERNAL,Eternal Ltd,,False,5,FAIL,251.0,241818.0,661.0,,1.19,2.97,,0.15,,,97.3,,1168.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:1.19(need >20.0) | ROCE%:2.97(need >20.0) | ProfG3Y%:N/A | Prom%:N/A
FEDERALBNK,Federal Bank Ltd,,False,5,FAIL,289.0,71243.0,16.4,1.39,11.6,6.39,,0.83,,,18.5,11.8,-6760.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.6(need >20.0) | ROCE%:6.39(need >20.0) | ProfG3Y%:11.8(need >12.0) | D/E:0.83(need <0.75)
GODREJCP,Godrej Consumer Products Ltd,,False,5,FAIL,1029.0,105323.0,51.9,37.07,16.5,19.1,,0.35,53.06,,4.5,1.4,2843.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.5(need >20.0) | ROCE%:19.1(need >20.0) | SalesG3Y%:4.5(need >12.0) | ProfG3Y%:1.4(need >12.0)
GRANULES,Granules India Ltd,,False,5,FAIL,774.0,19176.0,31.8,6.62,13.7,15.5,,0.3,38.02,,5.9,4.8,20.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.7(need >20.0) | ROCE%:15.5(need >20.0) | SalesG3Y%:5.9(need >12.0) | ProfG3Y%:4.8(need >12.0)
GRASIM,Grasim Industries Ltd,,False,5,FAIL,3122.0,212486.0,41.8,,5.05,8.07,,2.2,43.73,,14.3,-2.4,-35613.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:5.05(need >20.0) | ROCE%:8.07(need >20.0) | ProfG3Y%:-2.4(need >12.0) | D/E:2.2(need <0.75)
HDFCLIFE,HDFC Life Insurance Company Lt,,False,5,FAIL,595.0,128355.0,67.1,5.69,11.3,10.3,,0.17,50.21,,12.3,11.8,-1246.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.3(need >20.0) | ROCE%:10.3(need >20.0) | ProfG3Y%:11.8(need >12.0) | FCF:-1246.0(need>0)
IDFCFIRSTB,IDFC First Bank Ltd,,False,5,FAIL,71.3,61413.0,38.1,,3.78,5.98,,0.78,0.0,,21.3,-13.5,-7326.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:3.78(need >20.0) | ROCE%:5.98(need >20.0) | ProfG3Y%:-13.5(need >12.0) | D/E:0.78(need <0.75)
IFCI,IFCI Ltd,,False,5,FAIL,68.5,18464.0,100.0,76.92,2.09,5.03,,0.39,72.57,,6.8,1.3,305.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:2.09(need >20.0) | ROCE%:5.03(need >20.0) | SalesG3Y%:6.8(need >12.0) | ProfG3Y%:1.3(need >12.0)
IIFL,IIFL Finance Ltd,,False,5,FAIL,467.0,19858.0,12.0,2.86,12.6,10.8,,5.01,24.84,,16.5,4.2,-16582.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.6(need >20.0) | ROCE%:10.8(need >20.0) | ProfG3Y%:4.2(need >12.0) | D/E:5.01(need <0.75)
IRCON,Ircon International Ltd,,False,5,FAIL,137.0,12876.0,21.6,,9.19,9.69,,0.86,65.17,,-4.4,-8.2,-984.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.19(need >20.0) | ROCE%:9.69(need >20.0) | SalesG3Y%:-4.4(need >12.0) | ProfG3Y%:-8.2(need >12.0)
ITCHOTELS,ITC Hotels Ltd,,False,5,FAIL,155.0,32255.0,36.8,,7.83,10.7,,0.01,39.85,,,,-64.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.83(need >20.0) | ROCE%:10.7(need >20.0) | SalesG3Y%:N/A | ProfG3Y%:N/A
INTELLECT,Intellect Design Arena Ltd,,False,5,FAIL,717.0,10037.0,27.2,3.24,12.4,15.9,,0.05,29.73,,10.8,8.4,238.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.4(need >20.0) | ROCE%:15.9(need >20.0) | SalesG3Y%:10.8(need >12.0) | ProfG3Y%:8.4(need >12.0)
JINDALSTEL,Jindal Steel Ltd,,False,5,FAIL,1207.0,123145.0,30.6,,8.22,9.7,,0.44,62.71,,0.0,-5.4,-3530.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.22(need >20.0) | ROCE%:9.7(need >20.0) | SalesG3Y%:0.0(need >12.0) | ProfG3Y%:-5.4(need >12.0)
LAURUSLABS,Laurus Labs Ltd,,False,5,FAIL,1362.0,73528.0,82.7,21.21,18.2,17.7,,0.48,27.49,,4.1,3.9,535.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:18.2(need >20.0) | ROCE%:17.7(need >20.0) | SalesG3Y%:4.1(need >12.0) | ProfG3Y%:3.9(need >12.0)
LENSKART,Lenskart Solutions Ltd,,False,5,FAIL,524.0,90962.0,181.0,,6.86,8.44,,0.35,17.55,,32.5,,-1055.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.86(need >20.0) | ROCE%:8.44(need >20.0) | ProfG3Y%:N/A | Prom%:17.55(need >40.0)
MMTC,MMTC Ltd,,False,5,FAIL,64.9,9732.0,97.3,,5.23,8.66,,0.0,89.93,,-93.4,-37.2,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:5.23(need >20.0) | ROCE%:8.66(need >20.0) | SalesG3Y%:-93.4(need >12.0) | ProfG3Y%:-37.2(need >12.0)
MGL,Mahanagar Gas Ltd,,False,5,FAIL,1095.0,10816.0,12.9,6.14,13.7,18.1,,0.03,32.5,,9.4,2.1,274.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.7(need >20.0) | ROCE%:18.1(need >20.0) | SalesG3Y%:9.4(need >12.0) | ProfG3Y%:2.1(need >12.0)
MANAPPURAM,Manappuram Finance Ltd,,False,5,FAIL,325.0,27543.0,27.4,,7.04,8.26,,3.6,31.77,,12.4,-12.8,-21870.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.04(need >20.0) | ROCE%:8.26(need >20.0) | ProfG3Y%:-12.8(need >12.0) | D/E:3.6(need <0.75)
MAXHEALTH,Max Healthcare Institute Ltd,,False,5,FAIL,965.0,93928.0,63.3,6.81,14.8,14.7,,0.32,23.71,,22.4,9.3,-56.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.8(need >20.0) | ROCE%:14.7(need >20.0) | ProfG3Y%:9.3(need >12.0) | Prom%:23.71(need >40.0)
NHPC,NHPC Ltd,,False,5,FAIL,78.9,79225.0,21.0,,9.29,5.73,,1.26,67.4,,3.1,-0.3,-7845.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.29(need >20.0) | ROCE%:5.73(need >20.0) | SalesG3Y%:3.1(need >12.0) | ProfG3Y%:-0.3(need >12.0)
NTPCGREEN,NTPC Green Energy Ltd,,False,5,FAIL,104.0,87229.0,167.0,3.71,2.79,3.53,,1.67,89.01,,156.2,45.0,-9731.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:2.79(need >20.0) | ROCE%:3.53(need >20.0) | D/E:1.67(need <0.75) | FCF:-9731.0(need>0)
OLAELEC,Ola Electric Mobility Ltd,,False,5,FAIL,41.5,18301.0,,,-43.2,-19.6,,0.82,34.59,,-5.0,,1227.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-43.2(need >20.0) | ROCE%:-19.6(need >20.0) | SalesG3Y%:-5.0(need >12.0) | ProfG3Y%:N/A
PAYTM,One 97 Communications Ltd,,False,5,FAIL,1119.0,71615.0,98.2,,4.7,5.01,,0.01,,,1.8,,976.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:4.7(need >20.0) | ROCE%:5.01(need >20.0) | SalesG3Y%:1.8(need >12.0) | ProfG3Y%:N/A
PIIND,P I Industries Ltd,,False,5,FAIL,2775.0,42102.0,33.9,14.12,11.6,14.7,,0.03,46.09,,1.1,2.4,-140.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.6(need >20.0) | ROCE%:14.7(need >20.0) | SalesG3Y%:1.1(need >12.0) | ProfG3Y%:2.4(need >12.0)
PNBHOUSING,PNB Housing Finance Ltd,,False,5,FAIL,1030.0,26854.0,11.7,0.39,12.7,9.4,,3.7,28.04,,9.2,29.9,-8300.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.7(need >20.0) | ROCE%:9.4(need >20.0) | SalesG3Y%:9.2(need >12.0) | D/E:3.7(need <0.75)
PINELABS,Pine Labs Ltd,,False,5,FAIL,145.0,16594.0,144.0,,2.46,4.16,,0.07,,,19.3,,-944.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:2.46(need >20.0) | ROCE%:4.16(need >20.0) | ProfG3Y%:N/A | Prom%:N/A
PRESTIGE,Prestige Estates Projects Ltd,,False,5,FAIL,1369.0,58976.0,49.3,7.14,7.54,10.4,,1.09,60.95,,15.1,6.9,-2413.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.54(need >20.0) | ROCE%:10.4(need >20.0) | ProfG3Y%:6.9(need >12.0) | D/E:1.09(need <0.75)
RKFORGE,Ramkrishna Forgings Ltd,,False,5,FAIL,566.0,10299.0,127.0,,2.56,5.6,,0.74,43.33,,9.9,-33.8,-89.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:2.56(need >20.0) | ROCE%:5.6(need >20.0) | SalesG3Y%:9.9(need >12.0) | ProfG3Y%:-33.8(need >12.0)
SAPPHIRE,Sapphire Foods India Ltd,,False,5,FAIL,181.0,5815.0,,,-1.04,3.99,,1.02,26.06,,11.3,-28.2,274.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-1.04(need >20.0) | ROCE%:3.99(need >20.0) | SalesG3Y%:11.3(need >12.0) | ProfG3Y%:-28.2(need >12.0)
SAREGAMA,Saregama India Ltd,,False,5,FAIL,424.0,8178.0,38.4,10.67,13.0,17.8,,0.04,60.84,,10.2,3.6,-13.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.0(need >20.0) | ROCE%:17.8(need >20.0) | SalesG3Y%:10.2(need >12.0) | ProfG3Y%:3.6(need >12.0)
SHRIRAMFIN,Shriram Finance Ltd,,False,5,FAIL,947.0,222848.0,22.2,1.2,16.4,11.5,,3.8,20.3,,16.4,18.5,-13524.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.4(need >20.0) | ROCE%:11.5(need >20.0) | D/E:3.8(need <0.75) | Prom%:20.3(need >40.0)
SUNDARMFIN,Sundaram Finance Ltd,,False,5,FAIL,4189.0,46540.0,22.0,2.02,15.1,9.45,,4.68,37.21,,21.3,10.9,-7263.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.1(need >20.0) | ROCE%:9.45(need >20.0) | ProfG3Y%:10.9(need >12.0) | D/E:4.68(need <0.75)
TATACONSUM,Tata Consumer Products Ltd,,False,5,FAIL,1178.0,116610.0,75.9,14.06,7.35,9.24,,0.13,33.83,,13.8,5.4,1111.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.35(need >20.0) | ROCE%:9.24(need >20.0) | ProfG3Y%:5.4(need >12.0) | Prom%:33.83(need >40.0)
TTML,Tata Teleservices (Maharashtra,,False,5,FAIL,42.8,8369.0,,,,-12.7,,,74.36,,,,-290.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:N/A | ROCE%:-12.7(need >20.0) | SalesG3Y%:N/A | ProfG3Y%:N/A
