timestamp,strike,type,open,high,low,close,volume,spot_ref,atm_distance,dte,session_block,body_pct,adx,rsi,ema9,ema21,ema_spread,ema9_gap,volume_ratio,ema9_high,ema9_low,fwd_3c,fwd_6c,fwd_9c,fwd_outcome
2026-05-05 11:18:00,23950,CE,50.35,51.2,38.45,38.5,11827920,23929.7,20.0,0,MORNING,92.9,39.1,34.8,43.9,54.71,-10.81,5.4,1.03,50.48,40.66,13.05,15.4,8.5,LOSS
2026-05-05 11:18:00,23950,PE,43.75,57.5,43.35,57.25,14019980,23929.7,20.0,0,MORNING,95.4,30.7,55.9,53.19,50.91,2.27,4.06,1.41,57.31,46.37,123,107.9,147.9,WIN
2026-05-05 11:21:00,23950,CE,38.2,43.8,36.35,38.9,10424765,23933.35,17.0,0,MORNING,9.4,38.2,35.2,42.9,53.27,-10.37,4.0,0.96,49.15,39.8,12.75,11.15,8.25,LOSS
2026-05-05 11:21:00,23950,PE,57.55,60.05,48.8,55.9,11502595,23933.35,17.0,0,MORNING,14.7,29.8,54.8,53.73,51.36,2.36,2.17,1.14,57.86,46.85,122.15,125.85,150.95,WIN
2026-05-05 11:24:00,23950,CE,39,43,37.7,42.2,6131710,23938.05,12.0,0,MORNING,60.4,37.4,37.9,42.76,52.26,-9.5,0.56,0.57,47.92,39.38,17.3,9.45,7.7,LOSS
2026-05-05 11:24:00,23950,PE,55.75,57.6,50.55,51.7,6052475,23938.05,12.0,0,MORNING,57.4,28.9,51.3,53.32,51.39,1.93,1.62,0.59,57.81,47.59,108.2,136.8,154.7,WIN
2026-05-05 11:27:00,23950,CE,42.2,42.95,38.95,40.2,5210660,23937.15,13.0,0,MORNING,50.0,36.6,36.9,42.25,51.17,-8.92,2.05,0.51,46.92,39.29,15.4,8.5,7.1,LOSS
2026-05-05 11:27:00,23950,PE,51.7,54.5,49.35,52.2,4369365,23937.15,13.0,0,MORNING,9.7,28.0,51.7,53.1,51.47,1.63,0.9,0.44,57.15,47.94,107.9,147.9,161.75,WIN
2026-05-05 11:30:00,23950,CE,40.05,48.1,38.6,47.7,11703640,23955.55,6.0,0,MORNING,80.5,35.1,43.0,43.34,50.85,-7.51,4.36,1.19,47.16,39.15,11.15,8.25,6.8,LOSS
2026-05-05 11:30:00,23950,PE,52.2,53.55,42.9,43.3,9725040,23955.55,6.0,0,MORNING,83.6,26.0,44.9,51.14,50.73,0.41,7.84,1.0,56.43,46.94,125.85,150.95,179.9,WIN
2026-05-05 11:33:00,23950,CE,47.7,55.25,47.4,54.2,12894245,23960.3,10.0,0,MORNING,82.8,32.8,47.7,45.51,51.16,-5.64,8.69,1.42,48.78,40.8,9.45,7.7,7.9,LOSS
2026-05-05 11:33:00,23950,PE,43.3,45.1,37.95,38.15,10819185,23960.3,10.0,0,MORNING,72.0,24.8,41.4,48.54,49.58,-1.04,10.39,1.18,54.16,45.14,136.8,154.7,158.75,WIN
2026-05-05 11:36:00,23950,CE,54.2,54.3,44,47.15,11128325,23939.85,10.0,0,MORNING,68.4,31.1,43.5,45.84,50.79,-4.95,1.31,1.2,49.88,41.44,8.5,7.1,8.1,LOSS
2026-05-05 11:36:00,23950,PE,38.15,45,37.6,42.9,10501660,23939.85,10.0,0,MORNING,64.2,23.7,45.6,47.41,48.97,-1.56,4.51,1.24,52.33,43.63,147.9,161.75,150.5,WIN
2026-05-05 11:39:00,23950,CE,47.15,47.5,30.35,32.25,15062580,23925.45,25.0,0,MORNING,86.9,30.7,36.2,43.12,49.11,-5.98,10.87,1.6,49.41,39.22,8.25,6.8,9.75,LOSS
2026-05-05 11:39:00,23950,PE,42.9,61.1,42.45,58.55,16765125,23925.45,25.0,0,MORNING,83.9,23.4,56.4,49.64,49.85,-0.21,8.91,2.02,54.08,43.39,150.95,179.9,136.85,WIN
2026-05-05 11:42:00,23900,CE,56.75,62.3,51.35,51.35,7419230,23917.35,17.0,0,MORNING,49.3,29.3,35.4,67.25,75.31,-8.06,15.9,1.13,76.4,63.04,7.7,7.9,10.15,LOSS
2026-05-05 11:42:00,23900,PE,33.3,37.4,28.4,36.4,19032325,23917.35,17.0,0,MORNING,34.4,21.6,58.1,29.4,29.01,0.39,7.0,1.3,32.0,24.54,154.7,158.75,131,WIN
2026-05-05 11:45:00,23900,CE,52.4,55.25,42.7,43.05,13369525,23898.8,1.0,0,MORNING,74.5,29.7,32.8,62.41,72.38,-9.97,19.36,1.79,72.17,58.97,7.1,8.1,11.95,LOSS
2026-05-05 11:45:00,23900,PE,36.4,48,33.65,47.3,35380150,23898.8,1.0,0,MORNING,76.0,22.9,65.9,32.98,30.68,2.31,14.32,2.08,35.2,26.36,161.75,150.5,119.8,WIN
2026-05-05 11:48:00,23900,CE,43.2,48.8,42.65,45.5,10804820,23899.15,1.0,0,MORNING,37.4,30.0,34.3,59.03,69.94,-10.91,13.53,1.25,67.5,55.71,6.8,9.75,14.1,LOSS
2026-05-05 11:48:00,23900,PE,47.05,47.05,39,41.75,20168720,23899.15,1.0,0,MORNING,65.8,24.1,59.8,34.74,31.68,3.05,7.01,0.96,37.57,28.89,179.9,136.85,111.5,WIN
2026-05-05 11:51:00,23900,CE,45.4,52.5,43.2,49.05,9428705,23906.9,7.0,0,MORNING,39.2,29.9,36.6,57.03,68.04,-11.0,7.98,1.02,64.5,53.21,7.9,10.15,13.7,LOSS
2026-05-05 11:51:00,23900,PE,41.9,44.15,34.9,37.6,18355415,23906.9,7.0,0,MORNING,46.5,24.3,55.6,35.31,32.22,3.09,2.29,0.83,38.89,30.09,158.75,131,109.75,WIN
2026-05-05 11:54:00,23900,CE,49.5,49.55,37.25,40.5,14058460,23888.25,12.0,0,MORNING,73.2,30.1,33.6,53.73,65.54,-11.81,13.23,1.41,61.51,50.02,8.1,11.95,19.2,LOSS
2026-05-05 11:54:00,23900,PE,37.1,52,37.1,44.55,26839605,23888.25,12.0,0,MORNING,50.0,25.3,60.6,37.16,33.34,3.81,7.39,1.16,41.51,31.49,150.5,119.8,88.8,WIN
2026-05-05 11:57:00,23900,CE,40.8,43.25,34.35,38.95,13719940,23895.9,4.0,0,AFTERNOON,20.8,30.5,33.1,50.77,63.12,-12.35,11.82,1.25,57.86,46.88,9.75,14.1,15.4,LOSS
2026-05-05 11:57:00,23900,PE,44.35,58.8,42.3,51.5,23676445,23895.9,4.0,0,AFTERNOON,43.3,26.8,64.8,40.03,34.99,5.03,11.47,0.99,44.97,33.65,136.85,111.5,97.55,WIN
2026-05-05 12:00:00,23900,CE,38.85,45.95,38.85,43.5,11266970,23901.85,2.0,0,AFTERNOON,65.5,30.6,36.2,49.32,61.33,-12.02,5.82,0.92,55.48,45.28,10.15,13.7,11.35,LOSS
2026-05-05 12:00:00,23900,PE,51.1,51.1,40.15,43.1,14487265,23901.85,2.0,0,AFTERNOON,73.1,27.8,56.9,40.64,35.73,4.91,2.46,0.58,46.19,34.95,131,109.75,108.2,WIN
2026-05-05 12:03:00,23900,CE,43.5,51.45,42.65,50.7,11787295,23913.0,13.0,0,AFTERNOON,81.8,30.0,41.0,49.59,60.37,-10.77,1.11,0.99,54.67,44.75,11.95,19.2,10.1,LOSS
2026-05-05 12:03:00,23900,PE,43.1,44.25,34.45,35.1,14605500,23913.0,13.0,0,AFTERNOON,81.6,27.6,50.5,39.53,35.67,3.86,4.43,0.71,45.81,34.85,119.8,88.8,110.3,WIN
2026-05-05 12:06:00,23900,CE,50.7,57.2,48.25,53.65,15005770,23924.2,24.0,0,AFTERNOON,33.0,28.7,42.9,50.41,59.76,-9.35,3.24,1.25,55.18,45.45,14.1,15.4,12.75,LOSS
2026-05-05 12:06:00,23900,PE,35.1,37.7,30.75,33.55,16797105,23924.2,24.0,0,AFTERNOON,22.3,26.8,49.4,38.34,35.48,2.86,4.79,0.86,44.18,34.03,111.5,97.55,100.6,WIN
2026-05-05 12:09:00,23950,CE,30.5,36.45,30.1,32.8,17155840,23925.75,24.0,0,AFTERNOON,36.2,27.1,43.5,29.48,35.53,-6.05,3.32,1.44,32.57,26.49,13.7,11.35,13.15,LOSS
